%
% index = 120, name = bbob_f002_i02_d02__bbob_f008_i04_d02
% instance = 1, reference value = 9.448879849766491e-01
% function evaluation | indicator value | target hit
1	9.457681812678235e-01	1.000000000000000e+00
2	9.457681812678235e-01	1.000000000000000e+00
4	9.448926999230666e-01	1.000000000000000e+00
%
% index = 121, name = bbob_f002_i03_d02__bbob_f008_i05_d02
% instance = 2, reference value = 9.997596336910820e-01
% function evaluation | indicator value | target hit
1	2.144812873038837e-01	2.511886431509580e-01
2	2.144812873038837e-01	2.511886431509580e-01
4	2.144812873038837e-01	2.511886431509580e-01
%
% index = 122, name = bbob_f002_i07_d02__bbob_f008_i08_d02
% instance = 3, reference value = 9.999511354950080e-01
% function evaluation | indicator value | target hit
1	1.287642207128731e+00	1.584893192461113e+00
2	1.003569122467012e+00	1.258925411794167e+00
4	1.003569122467012e+00	1.258925411794167e+00
%
% index = 123, name = bbob_f002_i09_d02__bbob_f008_i10_d02
% instance = 4, reference value = 9.999631913401620e-01
% function evaluation | indicator value | target hit
1	9.999634014700193e-01	1.000000000000000e+00
2	9.999634014700193e-01	1.000000000000000e+00
4	2.862495082312955e-03	3.162277660168000e-03
%
% index = 124, name = bbob_f002_i11_d02__bbob_f008_i12_d02
% instance = 5, reference value = 9.998183038870641e-01
% function evaluation | indicator value | target hit
1	9.998250605924920e-01	1.000000000000000e+00
2	5.060119302405703e-01	6.309573444801930e-01
4	5.060119302405703e-01	6.309573444801930e-01
%
% index = 125, name = bbob_f002_i13_d02__bbob_f008_i14_d02
% instance = 6, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000001967090854e+00	1.258925411794167e+00
2	1.000000612167278e+00	1.258925411794167e+00
4	3.892953093225415e-01	3.981071705534970e-01
%
% index = 126, name = bbob_f002_i15_d02__bbob_f008_i16_d02
% instance = 7, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000014671044598e+00	1.258925411794167e+00
2	1.000000049508594e+00	1.258925411794167e+00
4	7.837699788945487e-01	7.943282347242810e-01
%
% index = 127, name = bbob_f002_i17_d02__bbob_f008_i18_d02
% instance = 8, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000277858555071e+00	1.258925411794167e+00
2	1.000107608174156e+00	1.258925411794167e+00
4	1.000000713368262e+00	1.258925411794167e+00
%
% index = 128, name = bbob_f002_i19_d02__bbob_f008_i21_d02
% instance = 9, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000000053276457e+00	1.258925411794167e+00
2	1.000000053276457e+00	1.258925411794167e+00
3	5.984404755966921e-01	6.309573444801930e-01
4	2.708678278109130e-01	3.162277660168380e-01
%
% index = 129, name = bbob_f002_i21_d02__bbob_f008_i22_d02
% instance = 10, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000388059110607e+00	1.258925411794167e+00
2	1.000007827010678e+00	1.258925411794167e+00
4	1.000007827010678e+00	1.258925411794167e+00
